drug1,cell.line,drug1.conc,well,upid,time,cell.count,drug1.units
afatinib,BR1,2.48e-07,K15,HTS001_BR1-2,95.2,394.0,M
afatinib,BR1,2.48e-07,K15,HTS001_BR1-2,98.4,396.0,M
afatinib,BR1,2.48e-07,K15,HTS001_BR1-2,101.7,398.0,M
afatinib,BR1,2.48e-07,K15,HTS001_BR1-2,105.0,430.0,M
afatinib,BR1,2.48e-07,K15,HTS001_BR1-2,108.3,428.0,M
afatinib,BR1,2.48e-07,K15,HTS001_BR1-2,111.6,464.0,M
afatinib,BR1,2.48e-07,K15,HTS001_BR1-2,114.9,460.0,M
afatinib,BR1,2.48e-07,K15,HTS001_BR1-2,118.1,473.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,5.7,73.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,9.0,82.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,21.1,120.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,24.4,127.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,27.8,133.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,31.1,148.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,48.5,195.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,51.8,198.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,55.1,207.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,58.4,223.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,61.6,225.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,73.7,262.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,77.0,280.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,83.6,305.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,95.2,291.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,98.4,275.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,101.7,290.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,105.0,295.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,108.3,276.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,111.6,286.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,114.9,284.0,M
afatinib,BR1,9.92125e-07,D14,HTS001_BR1-2,118.1,274.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,5.7,60.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,9.0,75.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,21.1,96.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,24.4,109.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,27.8,116.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,31.1,117.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,48.5,160.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,51.8,177.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,55.1,175.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,58.4,175.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,61.6,182.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,73.7,198.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,77.0,214.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,83.6,239.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,95.2,233.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,98.4,214.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,101.7,229.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,105.0,229.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,108.3,208.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,111.6,216.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,114.9,227.0,M
afatinib,BR1,9.92125e-07,K14,HTS001_BR1-2,118.1,227.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,5.7,39.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,9.0,43.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,21.1,51.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,24.4,52.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,27.8,51.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,31.1,56.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,48.5,52.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,51.8,51.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,55.1,55.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,58.4,57.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,61.6,52.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,73.7,49.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,77.0,47.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,83.6,45.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,95.2,46.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,98.4,45.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,101.7,47.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,105.0,44.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,108.3,44.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,111.6,38.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,114.9,43.0,M
afatinib,BR1,3.96875e-06,D13,HTS001_BR1-2,118.1,41.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,5.7,62.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,9.0,64.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,21.1,68.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,24.4,67.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,27.8,73.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,31.1,69.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,48.5,73.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,51.8,69.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,55.1,72.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,58.4,74.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,61.6,76.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,73.7,38.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,77.0,36.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,83.6,39.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,95.2,47.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,98.4,44.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,101.7,42.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,105.0,42.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,108.3,39.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,111.6,38.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,114.9,38.0,M
afatinib,BR1,3.96875e-06,K13,HTS001_BR1-2,118.1,35.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,4.0,53.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,7.3,60.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,10.6,65.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,19.4,83.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,22.7,83.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,26.2,107.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,29.4,110.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,32.7,121.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,46.8,169.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,50.1,181.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,53.4,202.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,56.7,191.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,60.0,222.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,72.1,288.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,75.4,296.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,78.7,325.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,81.9,318.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,93.6,380.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,96.8,407.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,100.1,422.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,103.4,443.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,106.7,477.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,110.0,502.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,113.2,525.0,M
afatinib,DS3,1.86875e-11,D22,HTS001_DS3-2,116.5,546.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,4.0,36.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,7.3,39.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,10.6,41.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,19.4,58.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,22.7,60.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,26.2,69.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,29.4,70.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,32.7,86.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,46.8,118.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,50.1,125.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,53.4,137.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,56.7,147.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,60.0,163.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,72.1,206.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,75.4,193.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,78.7,211.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,81.9,237.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,93.6,266.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,96.8,272.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,100.1,287.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,103.4,312.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,106.7,330.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,110.0,332.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,113.2,339.0,M
afatinib,DS3,1.86875e-11,K22,HTS001_DS3-2,116.5,362.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,4.0,45.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,7.3,49.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,10.6,53.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,19.4,67.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,22.7,81.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,26.2,78.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,29.4,89.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,32.7,96.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,46.8,131.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,50.1,138.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,53.4,140.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,56.7,145.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,60.0,148.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,72.1,168.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,75.4,163.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,78.7,168.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,81.9,169.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,93.6,174.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,96.8,176.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,100.1,174.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,103.4,172.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,106.7,165.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,110.0,168.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,113.2,168.0,M
afatinib,DS3,7.47625e-11,D21,HTS001_DS3-2,116.5,165.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,4.0,55.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,7.3,63.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,10.6,72.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,19.4,93.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,22.7,104.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,26.2,130.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,29.4,110.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,32.7,120.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,46.8,175.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,50.1,182.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,53.4,190.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,56.7,196.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,60.0,191.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,72.1,204.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,75.4,212.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,78.7,221.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,81.9,234.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,93.6,231.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,96.8,233.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,100.1,228.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,103.4,236.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,106.7,231.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,110.0,234.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,113.2,233.0,M
afatinib,DS3,7.47625e-11,K21,HTS001_DS3-2,116.5,224.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,4.0,62.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,7.3,65.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,10.6,75.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,19.4,98.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,22.7,107.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,26.2,111.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,29.4,121.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,32.7,138.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,46.8,177.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,50.1,190.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,53.4,201.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,56.7,191.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,60.0,207.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,72.1,222.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,75.4,215.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,78.7,221.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,81.9,211.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,93.6,210.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,96.8,199.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,100.1,206.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,103.4,195.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,106.7,187.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,110.0,205.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,113.2,187.0,M
afatinib,DS3,3.0525e-10,D20,HTS001_DS3-2,116.5,191.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,4.0,49.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,7.3,54.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,10.6,62.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,19.4,75.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,22.7,90.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,26.2,102.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,29.4,100.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,32.7,109.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,46.8,147.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,50.1,148.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,53.4,142.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,56.7,152.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,60.0,151.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,72.1,158.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,75.4,174.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,78.7,172.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,81.9,171.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,93.6,161.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,96.8,162.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,100.1,163.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,103.4,173.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,106.7,154.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,110.0,157.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,113.2,164.0,M
afatinib,DS3,3.0525e-10,K20,HTS001_DS3-2,116.5,158.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,4.0,51.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,7.3,54.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,10.6,62.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,19.4,79.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,22.7,85.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,26.2,94.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,29.4,100.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,32.7,102.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,46.8,138.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,50.1,144.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,53.4,148.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,56.7,150.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,60.0,159.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,72.1,161.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,75.4,162.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,78.7,171.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,81.9,169.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,93.6,166.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,96.8,163.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,100.1,157.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,103.4,151.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,106.7,162.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,110.0,157.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,113.2,158.0,M
afatinib,DS3,1.246e-09,D19,HTS001_DS3-2,116.5,147.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,4.0,54.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,7.3,59.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,10.6,69.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,19.4,85.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,22.7,99.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,26.2,101.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,29.4,106.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,32.7,116.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,46.8,167.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,50.1,167.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,53.4,174.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,56.7,173.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,60.0,177.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,72.1,177.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,75.4,185.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,78.7,193.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,81.9,194.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,93.6,176.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,96.8,181.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,100.1,192.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,103.4,189.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,106.7,175.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,110.0,179.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,113.2,179.0,M
afatinib,DS3,1.246e-09,K19,HTS001_DS3-2,116.5,178.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,4.0,52.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,7.3,61.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,10.6,69.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,19.4,79.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,22.7,88.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,26.2,102.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,29.4,105.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,32.7,117.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,46.8,148.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,50.1,157.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,53.4,157.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,56.7,157.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,60.0,172.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,72.1,158.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,75.4,168.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,78.7,172.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,81.9,171.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,93.6,168.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,96.8,165.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,100.1,164.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,103.4,163.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,106.7,154.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,110.0,155.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,113.2,155.0,M
afatinib,DS3,3.72e-09,D18,HTS001_DS3-2,116.5,146.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,4.0,57.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,7.3,63.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,10.6,71.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,19.4,86.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,22.7,115.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,26.2,116.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,29.4,101.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,32.7,110.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,46.8,157.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,50.1,150.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,53.4,153.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,56.7,165.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,60.0,162.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,72.1,163.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,75.4,173.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,78.7,175.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,81.9,171.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,93.6,170.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,96.8,159.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,100.1,164.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,103.4,158.0,M
afatinib,DS3,3.72e-09,K18,HTS001_DS3-2,106.7,144.0,M
